,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
93,83.0,35.0,83.0,72.0,82.0,10.0,79.0,77.0,10.0,15.0,83.0,79.0,87.0,81.0,90.0,44.0,87.0,38.0,86.0,84.0,75.0,79.0,A. Sánchez,73.0,77.0,85,87.0,80.0,84.0,77.0,46.0,12.0,86.0,13.0,29,84.0
94,73.0,25.0,84.0,49.0,79.0,13.0,46.0,79.0,16.0,12.0,85.0,84.0,93.0,76.0,92.0,36.0,87.0,51.0,86.0,90.0,72.0,75.0,Y. Brahimi,46.0,75.0,85,72.0,76.0,83.0,79.0,38.0,7.0,87.0,7.0,28,69.0
95,52.0,87.0,82.0,91.0,75.0,7.0,81.0,75.0,12.0,15.0,69.0,53.0,64.0,58.0,56.0,87.0,52.0,84.0,70.0,84.0,83.0,72.0,J. Boateng,85.0,46.0,85,74.0,34.0,47.0,69.0,81.0,6.0,67.0,5.0,29,78.0
96,78.0,86.0,84.0,79.0,80.0,4.0,93.0,83.0,2.0,4.0,83.0,76.0,76.0,85.0,74.0,87.0,75.0,82.0,82.0,81.0,79.0,55.0,A. Vidal,82.0,81.0,85,85.0,75.0,80.0,76.0,84.0,2.0,60.0,4.0,31,86.0
97,81.0,54.0,81.0,78.0,79.0,6.0,65.0,81.0,7.0,10.0,89.0,73.0,84.0,79.0,78.0,52.0,74.0,64.0,85.0,80.0,77.0,88.0,I. Perišić,80.0,76.0,85,84.0,79.0,85.0,83.0,69.0,9.0,84.0,6.0,29,84.0
98,77.0,16.0,83.0,80.0,74.0,9.0,51.0,77.0,11.0,13.0,76.0,65.0,76.0,79.0,57.0,28.0,36.0,58.0,84.0,83.0,72.0,66.0,E. Džeko,84.0,67.0,85,66.0,89.0,89.0,63.0,50.0,15.0,65.0,15.0,32,86.0
99,78.0,76.0,87.0,87.0,82.0,11.0,82.0,85.0,9.0,5.0,78.0,68.0,81.0,78.0,55.0,83.0,54.0,80.0,84.0,84.0,82.0,60.0,S. Khedira,76.0,69.0,85,68.0,72.0,79.0,72.0,86.0,15.0,54.0,8.0,31,82.0
100,81.0,34.0,85.0,92.0,74.0,11.0,93.0,65.0,13.0,12.0,76.0,62.0,77.0,74.0,58.0,39.0,53.0,58.0,83.0,83.0,52.0,76.0,Diego Costa,82.0,75.0,85,64.0,87.0,87.0,65.0,40.0,8.0,74.0,11.0,29,83.0
101,75.0,90.0,87.0,77.0,76.0,11.0,88.0,84.0,11.0,14.0,93.0,73.0,80.0,86.0,76.0,86.0,82.0,83.0,85.0,84.0,81.0,73.0,R. Nainggolan,59.0,63.0,85,76.0,75.0,86.0,73.0,86.0,8.0,78.0,11.0,30,84.0
102,60.0,85.0,85.0,83.0,59.0,14.0,72.0,76.0,10.0,14.0,61.0,52.0,60.0,82.0,46.0,88.0,36.0,86.0,68.0,84.0,70.0,65.0,Naldo,94.0,60.0,85,45.0,57.0,53.0,45.0,83.0,8.0,60.0,14.0,35,92.0
103,72.0,86.0,84.0,76.0,76.0,8.0,86.0,83.0,11.0,5.0,94.0,65.0,78.0,70.0,83.0,84.0,79.0,85.0,79.0,82.0,77.0,77.0,B. Matuidi,68.0,56.0,85,84.0,64.0,72.0,75.0,86.0,10.0,79.0,14.0,31,78.0
104,51.0,85.0,81.0,79.0,58.0,12.0,83.0,70.0,6.0,10.0,65.0,32.0,67.0,41.0,61.0,90.0,57.0,90.0,73.0,81.0,69.0,69.0,Miranda,80.0,49.0,85,82.0,43.0,43.0,48.0,85.0,13.0,66.0,12.0,33,70.0
105,82.0,12.0,83.0,80.0,85.0,13.0,65.0,83.0,11.0,5.0,75.0,79.0,83.0,75.0,76.0,15.0,66.0,47.0,86.0,79.0,62.0,76.0,K. Benzema,80.0,82.0,85,73.0,81.0,86.0,75.0,22.0,5.0,76.0,7.0,30,81.0
106,56.0,86.0,85.0,74.0,70.0,11.0,81.0,80.0,15.0,9.0,89.0,74.0,77.0,60.0,75.0,84.0,62.0,78.0,83.0,88.0,77.0,75.0,Filipe Luís,72.0,65.0,85,71.0,59.0,71.0,86.0,84.0,9.0,76.0,5.0,32,71.0
107,46.0,84.0,87.0,87.0,59.0,10.0,87.0,73.0,9.0,5.0,66.0,61.0,63.0,55.0,57.0,85.0,41.0,87.0,70.0,81.0,66.0,59.0,V. Kompany,84.0,63.0,85,72.0,45.0,41.0,61.0,82.0,8.0,52.0,6.0,32,75.0
108,23.0,82.0,83.0,86.0,48.0,8.0,94.0,70.0,15.0,5.0,60.0,44.0,58.0,56.0,63.0,85.0,49.0,86.0,62.0,79.0,61.0,70.0,Pepe,80.0,57.0,85,76.0,46.0,40.0,46.0,85.0,9.0,65.0,10.0,35,63.0
109,86.0,24.0,82.0,86.0,79.0,13.0,84.0,79.0,15.0,10.0,61.0,82.0,79.0,82.0,75.0,37.0,39.0,28.0,84.0,90.0,73.0,59.0,Z. Ibrahimović,83.0,89.0,85,68.0,86.0,85.0,73.0,20.0,9.0,58.0,12.0,36,90.0
110,28.0,88.0,80.0,83.0,49.0,9.0,87.0,77.0,7.0,10.0,76.0,30.0,63.0,44.0,60.0,85.0,55.0,84.0,73.0,75.0,67.0,79.0,D. Sánchez,80.0,44.0,84,73.0,40.0,34.0,36.0,82.0,6.0,72.0,15.0,22,66.0
111,30.0,87.0,76.0,85.0,27.0,9.0,89.0,68.0,11.0,7.0,67.0,36.0,47.0,48.0,56.0,86.0,43.0,88.0,56.0,73.0,58.0,70.0,J. Giménez,81.0,38.0,84,92.0,37.0,24.0,47.0,85.0,10.0,69.0,15.0,23,72.0
112,67.0,79.0,83.0,68.0,74.0,13.0,78.0,83.0,8.0,12.0,92.0,87.0,82.0,75.0,73.0,81.0,70.0,80.0,82.0,80.0,86.0,85.0,Alex Telles,74.0,68.0,84,81.0,65.0,76.0,89.0,80.0,11.0,84.0,14.0,25,80.0
113,40.0,87.0,83.0,82.0,57.0,10.0,75.0,76.0,11.0,5.0,67.0,61.0,59.0,47.0,45.0,86.0,55.0,85.0,73.0,77.0,78.0,66.0,A. Laporte,85.0,44.0,84,75.0,45.0,54.0,58.0,85.0,14.0,62.0,5.0,24,68.0
114,84.0,53.0,84.0,67.0,86.0,12.0,65.0,85.0,14.0,15.0,89.0,85.0,83.0,88.0,77.0,66.0,78.0,63.0,85.0,83.0,82.0,76.0,Bruno Fernandes,58.0,81.0,84,72.0,73.0,79.0,84.0,70.0,8.0,79.0,14.0,23,87.0
115,31.0,83.0,79.0,94.0,30.0,15.0,82.0,78.0,7.0,14.0,65.0,28.0,42.0,62.0,33.0,85.0,33.0,82.0,63.0,72.0,63.0,84.0,N. Süle,86.0,32.0,84,38.0,20.0,26.0,30.0,82.0,7.0,52.0,15.0,22,77.0
116,74.0,36.0,81.0,75.0,73.0,9.0,58.0,77.0,8.0,8.0,75.0,84.0,87.0,80.0,85.0,39.0,81.0,38.0,86.0,79.0,60.0,89.0,A. Martial,69.0,81.0,84,74.0,84.0,83.0,76.0,42.0,15.0,88.0,11.0,22,84.0
117,79.0,63.0,85.0,71.0,85.0,7.0,84.0,85.0,6.0,9.0,90.0,75.0,83.0,80.0,76.0,70.0,62.0,70.0,85.0,86.0,80.0,76.0,D. Alli,77.0,74.0,84,67.0,83.0,86.0,69.0,74.0,11.0,73.0,8.0,22,78.0
118,47.0,84.0,83.0,79.0,75.0,13.0,85.0,83.0,12.0,6.0,92.0,71.0,76.0,65.0,69.0,86.0,67.0,83.0,82.0,84.0,78.0,72.0,Fabinho,75.0,91.0,84,75.0,66.0,70.0,79.0,84.0,8.0,69.0,8.0,24,78.0
119,31.0,87.0,81.0,74.0,51.0,6.0,80.0,81.0,6.0,12.0,75.0,49.0,59.0,35.0,69.0,87.0,68.0,85.0,76.0,79.0,78.0,76.0,Marquinhos,80.0,31.0,84,86.0,33.0,46.0,72.0,84.0,10.0,73.0,13.0,24,53.0
120,50.0,68.0,75.0,90.0,83.0,6.0,75.0,84.0,6.0,5.0,84.0,79.0,80.0,55.0,51.0,85.0,51.0,84.0,79.0,89.0,86.0,53.0,William Carvalho,73.0,60.0,84,69.0,52.0,64.0,68.0,84.0,14.0,49.0,14.0,26,59.0
121,71.0,70.0,83.0,66.0,87.0,14.0,79.0,89.0,7.0,13.0,79.0,75.0,82.0,62.0,80.0,78.0,73.0,63.0,85.0,79.0,87.0,69.0,Jorginho,56.0,84.0,84,58.0,57.0,72.0,75.0,78.0,14.0,75.0,8.0,26,71.0
122,74.0,31.0,83.0,66.0,80.0,8.0,56.0,83.0,11.0,14.0,83.0,86.0,85.0,82.0,86.0,29.0,71.0,46.0,86.0,82.0,76.0,80.0,F. Thauvin,75.0,74.0,84,76.0,81.0,83.0,83.0,42.0,10.0,87.0,9.0,25,83.0
123,34.0,85.0,82.0,74.0,57.0,13.0,81.0,81.0,13.0,15.0,84.0,72.0,76.0,36.0,81.0,83.0,79.0,83.0,83.0,77.0,71.0,84.0,Carvajal,70.0,45.0,84,76.0,41.0,61.0,83.0,83.0,9.0,79.0,15.0,26,64.0
124,74.0,20.0,79.0,80.0,82.0,8.0,76.0,80.0,14.0,6.0,79.0,85.0,85.0,81.0,82.0,31.0,79.0,29.0,85.0,79.0,74.0,87.0,M. Depay,65.0,75.0,84,74.0,79.0,83.0,79.0,28.0,12.0,87.0,10.0,24,87.0
125,79.0,33.0,84.0,63.0,80.0,11.0,60.0,79.0,13.0,13.0,85.0,81.0,88.0,88.0,82.0,34.0,76.0,48.0,85.0,82.0,64.0,87.0,H. Son,65.0,71.0,84,63.0,85.0,85.0,78.0,39.0,6.0,88.0,10.0,25,86.0
126,13.0,13.0,84.0,73.0,48.0,86.0,43.0,32.0,80.0,75.0,36.0,15.0,15.0,18.0,67.0,15.0,62.0,13.0,21.0,65.0,31.0,64.0,A. Lopes,16.0,16.0,84,82.0,18.0,9.0,19.0,25.0,81.0,63.0,88.0,27,20.0
127,27.0,83.0,80.0,80.0,59.0,8.0,78.0,71.0,10.0,7.0,66.0,45.0,63.0,60.0,61.0,87.0,59.0,88.0,71.0,82.0,71.0,69.0,S. de Vrij,80.0,41.0,84,76.0,25.0,32.0,49.0,87.0,14.0,67.0,13.0,26,65.0
128,19.0,19.0,79.0,52.0,44.0,81.0,25.0,33.0,85.0,71.0,30.0,15.0,19.0,17.0,70.0,12.0,30.0,20.0,23.0,65.0,31.0,56.0,M. Perin,12.0,21.0,84,75.0,11.0,12.0,11.0,19.0,79.0,57.0,90.0,25,23.0
129,70.0,74.0,80.0,61.0,76.0,5.0,78.0,80.0,5.0,13.0,78.0,78.0,90.0,80.0,91.0,70.0,82.0,63.0,85.0,80.0,69.0,93.0,J. Cuadrado,58.0,65.0,84,75.0,67.0,78.0,80.0,62.0,6.0,89.0,9.0,30,84.0
130,83.0,18.0,85.0,60.0,75.0,12.0,63.0,79.0,16.0,9.0,75.0,80.0,86.0,82.0,87.0,21.0,74.0,39.0,85.0,85.0,64.0,78.0,Iago Aspas,78.0,82.0,84,68.0,88.0,86.0,80.0,39.0,12.0,85.0,13.0,30,79.0
131,10.0,18.0,80.0,68.0,54.0,84.0,28.0,45.0,82.0,75.0,43.0,9.0,16.0,14.0,52.0,15.0,44.0,27.0,22.0,66.0,40.0,52.0,B. Leno,13.0,23.0,84,73.0,9.0,7.0,9.0,22.0,85.0,46.0,82.0,26,23.0
132,73.0,75.0,83.0,85.0,73.0,7.0,80.0,84.0,15.0,12.0,84.0,72.0,80.0,75.0,44.0,84.0,50.0,83.0,79.0,84.0,83.0,59.0,N. Matić,74.0,64.0,84,67.0,64.0,69.0,71.0,86.0,14.0,52.0,9.0,29,83.0
133,9.0,13.0,83.0,55.0,53.0,85.0,31.0,15.0,79.0,68.0,34.0,11.0,10.0,14.0,43.0,10.0,39.0,10.0,20.0,48.0,20.0,44.0,L. Hrádecký,11.0,20.0,84,69.0,11.0,9.0,11.0,18.0,82.0,38.0,88.0,28,14.0
134,58.0,80.0,84.0,68.0,86.0,15.0,76.0,86.0,7.0,11.0,77.0,76.0,78.0,76.0,71.0,83.0,75.0,69.0,83.0,79.0,82.0,57.0,Illarramendi,51.0,50.0,84,63.0,72.0,79.0,68.0,87.0,14.0,66.0,12.0,28,69.0
135,57.0,83.0,83.0,75.0,69.0,12.0,78.0,78.0,6.0,16.0,89.0,76.0,79.0,69.0,67.0,84.0,72.0,78.0,78.0,75.0,67.0,93.0,K. Walker,74.0,63.0,84,83.0,51.0,67.0,81.0,81.0,15.0,86.0,8.0,28,86.0
136,75.0,64.0,85.0,72.0,86.0,11.0,70.0,88.0,14.0,5.0,69.0,81.0,85.0,73.0,78.0,68.0,78.0,73.0,86.0,87.0,83.0,68.0,I. Gündoğan,50.0,76.0,84,61.0,73.0,79.0,74.0,77.0,5.0,67.0,13.0,27,77.0
137,84.0,32.0,82.0,55.0,78.0,8.0,54.0,80.0,5.0,14.0,91.0,73.0,82.0,80.0,85.0,32.0,80.0,64.0,85.0,79.0,51.0,89.0,José Callejón,65.0,62.0,84,73.0,78.0,88.0,82.0,40.0,11.0,88.0,11.0,31,78.0
138,77.0,56.0,80.0,60.0,82.0,10.0,73.0,82.0,7.0,11.0,73.0,84.0,86.0,77.0,92.0,59.0,77.0,35.0,85.0,82.0,79.0,84.0,A. Di María,51.0,73.0,84,72.0,72.0,82.0,83.0,38.0,12.0,85.0,11.0,30,83.0
139,86.0,64.0,86.0,85.0,74.0,10.0,88.0,75.0,8.0,5.0,83.0,64.0,76.0,60.0,67.0,64.0,53.0,59.0,77.0,80.0,67.0,73.0,M. Mandžukić,90.0,76.0,84,85.0,84.0,90.0,72.0,66.0,8.0,67.0,15.0,32,80.0
140,59.0,51.0,82.0,60.0,83.0,14.0,44.0,80.0,12.0,13.0,85.0,82.0,88.0,81.0,89.0,57.0,79.0,43.0,84.0,79.0,77.0,86.0,Willian,31.0,70.0,84,41.0,77.0,80.0,76.0,55.0,7.0,91.0,13.0,29,79.0
141,15.0,14.0,79.0,73.0,46.0,85.0,20.0,39.0,83.0,77.0,41.0,23.0,15.0,13.0,62.0,15.0,58.0,24.0,14.0,64.0,39.0,54.0,Sergio Asenjo,13.0,15.0,84,73.0,14.0,12.0,24.0,22.0,82.0,59.0,84.0,29,24.0
142,65.0,64.0,77.0,67.0,88.0,13.0,73.0,88.0,8.0,7.0,74.0,83.0,84.0,78.0,79.0,69.0,83.0,75.0,86.0,80.0,87.0,64.0,E. Banega,49.0,78.0,84,57.0,66.0,75.0,80.0,76.0,7.0,68.0,10.0,30,74.0
143,77.0,85.0,84.0,82.0,79.0,5.0,82.0,89.0,7.0,7.0,86.0,69.0,78.0,74.0,78.0,79.0,60.0,80.0,84.0,89.0,79.0,74.0,A. Witsel,80.0,81.0,84,76.0,71.0,75.0,69.0,80.0,10.0,67.0,7.0,29,78.0
144,77.0,39.0,75.0,72.0,87.0,11.0,57.0,84.0,15.0,9.0,73.0,90.0,86.0,82.0,79.0,36.0,80.0,32.0,90.0,82.0,80.0,72.0,D. Payet,59.0,74.0,84,48.0,78.0,79.0,87.0,37.0,14.0,75.0,12.0,31,80.0
145,85.0,25.0,85.0,63.0,83.0,12.0,61.0,76.0,11.0,7.0,66.0,85.0,84.0,85.0,77.0,36.0,69.0,31.0,88.0,87.0,75.0,64.0,Jonas,84.0,84.0,84,69.0,88.0,87.0,70.0,34.0,8.0,65.0,5.0,34,84.0
146,46.0,85.0,81.0,86.0,45.0,6.0,88.0,60.0,8.0,5.0,69.0,29.0,58.0,48.0,60.0,87.0,64.0,85.0,58.0,82.0,51.0,73.0,Sokratis,85.0,24.0,84,86.0,44.0,49.0,47.0,77.0,12.0,64.0,5.0,30,77.0
147,13.0,11.0,78.0,76.0,49.0,82.0,31.0,33.0,84.0,77.0,37.0,17.0,12.0,11.0,51.0,12.0,55.0,13.0,15.0,66.0,34.0,50.0,S. Ruffier,12.0,25.0,84,72.0,11.0,12.0,11.0,25.0,85.0,45.0,82.0,31,21.0
148,84.0,19.0,85.0,75.0,70.0,10.0,75.0,79.0,13.0,6.0,68.0,83.0,75.0,80.0,76.0,42.0,75.0,39.0,82.0,87.0,58.0,66.0,Falcao,89.0,81.0,84,91.0,86.0,88.0,55.0,41.0,9.0,69.0,5.0,32,79.0
149,15.0,13.0,81.0,64.0,59.0,82.0,35.0,44.0,77.0,82.0,34.0,13.0,12.0,14.0,62.0,14.0,47.0,14.0,40.0,67.0,46.0,60.0,K. Schmeichel,16.0,26.0,84,60.0,12.0,13.0,18.0,20.0,80.0,59.0,88.0,31,36.0
150,31.0,85.0,82.0,82.0,57.0,8.0,81.0,74.0,6.0,5.0,55.0,53.0,59.0,53.0,53.0,87.0,56.0,89.0,71.0,75.0,72.0,53.0,Raúl Albiol,77.0,37.0,84,77.0,27.0,30.0,38.0,86.0,9.0,54.0,8.0,32,65.0
151,72.0,34.0,83.0,48.0,85.0,8.0,56.0,82.0,11.0,12.0,75.0,79.0,89.0,79.0,92.0,30.0,94.0,50.0,87.0,84.0,74.0,86.0,A. Gómez,38.0,72.0,84,70.0,76.0,81.0,82.0,40.0,9.0,94.0,6.0,30,76.0
152,35.0,82.0,80.0,83.0,62.0,4.0,66.0,65.0,2.0,4.0,53.0,50.0,64.0,39.0,52.0,90.0,64.0,94.0,65.0,88.0,65.0,77.0,A. Barzagli,72.0,60.0,84,81.0,21.0,28.0,40.0,90.0,2.0,61.0,4.0,37,54.0
153,80.0,13.0,78.0,55.0,84.0,12.0,74.0,79.0,14.0,10.0,65.0,94.0,89.0,80.0,91.0,17.0,84.0,29.0,88.0,80.0,75.0,82.0,Quaresma,41.0,74.0,84,63.0,67.0,78.0,92.0,24.0,5.0,84.0,15.0,34,79.0
154,86.0,26.0,85.0,67.0,80.0,10.0,47.0,82.0,8.0,11.0,64.0,90.0,89.0,86.0,87.0,26.0,90.0,30.0,88.0,85.0,71.0,76.0,A. Robben,51.0,78.0,84,60.0,85.0,84.0,80.0,37.0,5.0,83.0,15.0,34,86.0
155,76.0,33.0,82.0,46.0,84.0,6.0,54.0,78.0,6.0,14.0,73.0,78.0,90.0,70.0,90.0,30.0,85.0,42.0,83.0,75.0,70.0,92.0,O. Dembélé,43.0,75.0,83,59.0,78.0,79.0,78.0,36.0,10.0,93.0,13.0,21,83.0
156,72.0,19.0,86.0,68.0,77.0,13.0,73.0,76.0,8.0,6.0,84.0,76.0,86.0,73.0,92.0,23.0,91.0,53.0,85.0,82.0,66.0,85.0,Gabriel Jesus,74.0,78.0,83,77.0,84.0,88.0,66.0,32.0,6.0,87.0,15.0,21,78.0
157,76.0,33.0,84.0,70.0,83.0,12.0,62.0,83.0,12.0,13.0,86.0,86.0,85.0,78.0,85.0,35.0,76.0,24.0,83.0,81.0,82.0,87.0,Ronaldo Cabrais,64.0,77.0,83,64.0,74.0,82.0,83.0,40.0,15.0,88.0,13.0,26,82.0
158,44.0,82.0,85.0,73.0,42.0,16.0,88.0,74.0,15.0,13.0,76.0,45.0,56.0,41.0,77.0,87.0,68.0,85.0,70.0,71.0,61.0,78.0,Josué Chiamulera,83.0,56.0,83,69.0,38.0,38.0,40.0,84.0,15.0,83.0,10.0,26,53.0
159,82.0,24.0,84.0,87.0,58.0,8.0,65.0,73.0,11.0,20.0,56.0,59.0,75.0,82.0,55.0,27.0,55.0,26.0,74.0,79.0,47.0,83.0,Louri Beretta,83.0,77.0,83,84.0,85.0,83.0,56.0,32.0,19.0,79.0,20.0,26,85.0
160,33.0,83.0,79.0,84.0,60.0,7.0,85.0,79.0,8.0,14.0,80.0,50.0,58.0,39.0,74.0,83.0,65.0,80.0,78.0,80.0,75.0,78.0,P. Kimpembe,79.0,50.0,83,77.0,31.0,39.0,62.0,83.0,15.0,75.0,9.0,22,55.0
161,71.0,61.0,82.0,58.0,81.0,7.0,78.0,88.0,14.0,15.0,82.0,64.0,88.0,73.0,89.0,62.0,90.0,68.0,88.0,79.0,78.0,60.0,N. Keïta,42.0,58.0,83,53.0,74.0,74.0,62.0,75.0,14.0,78.0,9.0,23,76.0
162,62.0,71.0,83.0,77.0,80.0,7.0,81.0,84.0,10.0,14.0,87.0,66.0,77.0,81.0,75.0,78.0,74.0,75.0,81.0,74.0,86.0,66.0,C. Tolisso,82.0,70.0,83,90.0,75.0,79.0,67.0,76.0,9.0,75.0,14.0,23,82.0
163,78.0,63.0,80.0,63.0,85.0,11.0,63.0,84.0,15.0,13.0,79.0,85.0,85.0,76.0,87.0,59.0,86.0,55.0,86.0,80.0,75.0,84.0,T. Lemar,54.0,68.0,83,71.0,75.0,77.0,83.0,66.0,7.0,86.0,14.0,22,79.0
164,77.0,15.0,81.0,61.0,75.0,5.0,36.0,77.0,3.0,5.0,76.0,84.0,88.0,73.0,87.0,17.0,84.0,29.0,83.0,75.0,63.0,93.0,K. Coman,52.0,70.0,83,75.0,76.0,79.0,81.0,23.0,3.0,95.0,5.0,22,77.0
165,24.0,84.0,82.0,93.0,61.0,11.0,76.0,74.0,8.0,7.0,63.0,30.0,55.0,25.0,48.0,88.0,44.0,80.0,64.0,75.0,69.0,77.0,J. Tah,80.0,38.0,83,72.0,20.0,27.0,35.0,80.0,9.0,64.0,14.0,22,44.0
166,76.0,42.0,79.0,72.0,81.0,13.0,67.0,81.0,11.0,13.0,76.0,86.0,82.0,88.0,76.0,62.0,65.0,55.0,84.0,74.0,79.0,76.0,Anderson Talisca,77.0,71.0,83,58.0,80.0,86.0,78.0,58.0,12.0,77.0,10.0,24,84.0
167,82.0,19.0,86.0,59.0,61.0,9.0,63.0,77.0,9.0,8.0,83.0,62.0,83.0,67.0,81.0,20.0,76.0,39.0,84.0,74.0,55.0,93.0,T. Werner,76.0,72.0,83,78.0,87.0,85.0,69.0,37.0,15.0,93.0,9.0,22,74.0
168,72.0,75.0,83.0,80.0,80.0,9.0,76.0,85.0,12.0,9.0,82.0,73.0,79.0,79.0,79.0,81.0,72.0,70.0,83.0,82.0,83.0,74.0,A. Rabiot,77.0,69.0,83,73.0,69.0,76.0,70.0,80.0,7.0,73.0,15.0,23,80.0
169,68.0,78.0,83.0,70.0,82.0,13.0,80.0,84.0,8.0,15.0,86.0,76.0,81.0,78.0,76.0,79.0,70.0,70.0,83.0,80.0,79.0,79.0,L. Goretzka,75.0,60.0,83,67.0,72.0,77.0,75.0,83.0,11.0,84.0,9.0,23,77.0
170,69.0,32.0,82.0,61.0,81.0,10.0,60.0,78.0,13.0,6.0,83.0,75.0,84.0,83.0,87.0,30.0,79.0,36.0,82.0,78.0,73.0,91.0,Q. Promes,60.0,74.0,83,82.0,86.0,79.0,79.0,33.0,7.0,90.0,13.0,26,82.0
171,77.0,36.0,82.0,59.0,88.0,11.0,71.0,86.0,7.0,11.0,86.0,90.0,83.0,75.0,85.0,66.0,78.0,52.0,83.0,83.0,89.0,74.0,H. Ziyech,53.0,73.0,83,38.0,68.0,75.0,84.0,62.0,8.0,76.0,14.0,25,80.0
172,54.0,44.0,85.0,57.0,83.0,9.0,65.0,83.0,16.0,9.0,90.0,82.0,82.0,80.0,79.0,50.0,84.0,42.0,83.0,75.0,75.0,79.0,Lucas Vázquez,52.0,56.0,83,68.0,73.0,81.0,86.0,44.0,9.0,84.0,7.0,27,82.0
173,68.0,26.0,83.0,59.0,71.0,9.0,61.0,77.0,11.0,9.0,74.0,81.0,88.0,75.0,88.0,39.0,71.0,58.0,87.0,75.0,71.0,87.0,Y. Carrasco,53.0,74.0,83,68.0,79.0,81.0,78.0,18.0,10.0,89.0,10.0,24,84.0
174,79.0,41.0,82.0,74.0,58.0,15.0,55.0,78.0,12.0,7.0,72.0,71.0,78.0,77.0,70.0,41.0,69.0,43.0,81.0,72.0,56.0,80.0,Gerard Moreno,80.0,73.0,83,72.0,83.0,83.0,61.0,40.0,12.0,77.0,10.0,26,81.0
175,44.0,79.0,77.0,86.0,50.0,9.0,92.0,74.0,11.0,14.0,78.0,32.0,57.0,41.0,52.0,85.0,57.0,85.0,62.0,75.0,67.0,67.0,Felipe,81.0,47.0,83,90.0,39.0,34.0,45.0,81.0,9.0,60.0,7.0,29,46.0
176,76.0,63.0,70.0,65.0,88.0,9.0,77.0,87.0,5.0,6.0,82.0,78.0,88.0,75.0,81.0,75.0,85.0,69.0,89.0,72.0,82.0,74.0,M. Kovačić,42.0,59.0,83,63.0,62.0,69.0,73.0,78.0,7.0,84.0,7.0,24,79.0
177,18.0,16.0,79.0,51.0,55.0,84.0,18.0,32.0,80.0,76.0,37.0,25.0,10.0,14.0,41.0,18.0,39.0,19.0,16.0,63.0,36.0,33.0,Kepa,17.0,24.0,83,71.0,11.0,15.0,25.0,21.0,80.0,34.0,84.0,23,25.0
178,63.0,60.0,82.0,63.0,84.0,9.0,71.0,86.0,14.0,12.0,77.0,80.0,80.0,80.0,76.0,73.0,72.0,70.0,83.0,73.0,83.0,65.0,Manu Trigueros,74.0,65.0,83,77.0,71.0,77.0,72.0,69.0,7.0,68.0,8.0,26,81.0
179,83.0,45.0,80.0,68.0,74.0,14.0,63.0,79.0,10.0,10.0,68.0,64.0,87.0,81.0,87.0,48.0,88.0,45.0,83.0,74.0,68.0,90.0,S. Gnabry,46.0,68.0,83,64.0,81.0,80.0,74.0,38.0,9.0,92.0,7.0,22,85.0
180,20.0,12.0,83.0,70.0,68.0,83.0,30.0,55.0,78.0,88.0,45.0,18.0,14.0,13.0,55.0,20.0,55.0,16.0,40.0,69.0,55.0,44.0,J. Pickford,15.0,41.0,83,72.0,19.0,18.0,17.0,24.0,81.0,53.0,86.0,24,31.0
181,27.0,84.0,82.0,77.0,41.0,14.0,83.0,72.0,13.0,14.0,58.0,34.0,47.0,31.0,61.0,83.0,49.0,86.0,68.0,75.0,69.0,61.0,S. Savić,85.0,37.0,83,87.0,34.0,29.0,35.0,84.0,13.0,55.0,12.0,27,43.0
182,27.0,82.0,82.0,77.0,67.0,7.0,79.0,81.0,15.0,11.0,79.0,47.0,69.0,38.0,61.0,85.0,59.0,85.0,80.0,80.0,74.0,71.0,J. Stones,83.0,44.0,83,75.0,29.0,48.0,62.0,81.0,10.0,67.0,8.0,24,46.0
183,72.0,18.0,78.0,56.0,84.0,15.0,23.0,86.0,15.0,9.0,77.0,87.0,88.0,87.0,86.0,23.0,84.0,50.0,89.0,76.0,75.0,77.0,Suso,50.0,72.0,83,50.0,70.0,76.0,84.0,20.0,8.0,83.0,9.0,24,78.0
184,84.0,44.0,83.0,66.0,84.0,11.0,48.0,84.0,13.0,5.0,69.0,78.0,88.0,82.0,80.0,64.0,75.0,39.0,89.0,83.0,79.0,77.0,J. Draxler,65.0,63.0,83,75.0,78.0,79.0,83.0,66.0,13.0,78.0,8.0,24,86.0
185,68.0,54.0,74.0,53.0,79.0,12.0,67.0,80.0,10.0,9.0,72.0,71.0,90.0,84.0,89.0,60.0,88.0,47.0,88.0,82.0,74.0,89.0,Felipe Anderson,44.0,53.0,83,38.0,71.0,73.0,79.0,69.0,5.0,93.0,7.0,25,83.0
186,70.0,51.0,76.0,59.0,74.0,9.0,72.0,77.0,10.0,14.0,75.0,69.0,88.0,76.0,94.0,43.0,90.0,31.0,81.0,80.0,74.0,90.0,Lucas Moura,50.0,74.0,83,77.0,78.0,80.0,75.0,50.0,7.0,94.0,14.0,25,79.0
187,55.0,75.0,76.0,89.0,73.0,9.0,85.0,82.0,7.0,13.0,83.0,48.0,76.0,65.0,58.0,84.0,60.0,83.0,78.0,84.0,79.0,68.0,Danilo Pereira,78.0,52.0,83,67.0,61.0,69.0,50.0,84.0,14.0,63.0,15.0,26,76.0
