,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
171,72,62,78,67,83,6,74,86,15,14,90,77,85,72,83,67,76,60,86,80,77,72,A. Lallana,67,70,83,73,79,77,74,68,8,74,11,29,72
172,38,83,82,81,57,14,79,73,6,9,68,38,60,31,63,83,61,84,68,82,64,65,B. Höwedes,84,56,83,82,48,51,58,83,10,62,7,29,62
173,65,61,78,67,85,13,69,88,8,7,66,83,83,77,84,69,86,57,85,82,85,67,E. Banega,45,67,83,58,65,75,80,70,7,71,10,29,74
174,17,11,80,77,63,85,39,31,81,80,45,10,20,11,61,13,54,13,23,53,30,57,Rui Patrício,11,32,83,79,12,13,12,22,79,53,82,29,38
175,8,12,80,68,58,81,38,40,82,83,45,12,15,12,55,19,58,11,25,57,31,54,Y. Sommer,10,24,83,69,13,15,13,21,80,48,83,28,23
176,56,80,81,77,73,6,83,86,11,12,89,68,74,56,73,82,71,76,84,83,80,68,M. Schneiderlin,71,56,83,70,61,65,65,84,14,67,7,27,71
177,85,25,85,63,83,12,61,74,11,7,71,85,84,84,77,36,69,23,88,87,70,65,Jonas,79,84,83,69,87,86,70,34,8,66,5,33,83
178,78,39,85,64,76,6,66,79,10,8,76,76,76,76,82,33,77,23,80,85,72,86,K. Gameiro,67,85,83,84,86,86,70,38,8,88,6,30,84
179,67,83,82,79,72,14,83,78,11,14,79,80,74,68,66,84,66,79,76,82,69,84,L. Piszczek,74,65,83,76,65,73,86,81,6,73,12,32,77
180,49,82,77,85,63,14,74,69,6,13,74,55,62,68,57,85,38,84,73,79,72,46,E. Garay,85,69,83,79,58,49,62,84,13,39,14,30,80
181,70+1,77,86,85,71,16,83,77,11,10,90,69,82,62,75,83,83,78,81,82,69,87,A. Valencia,64,55,83,70,58,75,85,80,7,88,7,31,85
182,15,13,80,62,59,83,33,44,82,82,35,13,12,14,62,14,47,14,40,52,46,60,K. Schmeichel,16,26,83,60,12,14,18,20,80,62,86,30,36
183,73,71+4,80,92,79,16,74,86,14,11,77,65,87+1,72,82,80,74,70,86,89,80+1,77,M. Dembélé,69,67,83,77,66,71,65,80,16,75,14,29,85
184,70,62,84,66,86,5,52,89,4,10,74,78,86,70,80,66,82,58,88,80,86,67,Borja Valero,60,72,83,67,67,76,78,70,8,73,7,32,72
185,44,84,76,79,63,6,81,74,7,12,79,59,62,67,64,88,72,88,74,80,77,69,L. Perrin,80,68,83,84,64,58,69,82,11,67,14,31,73
186,78,78,82,70,80,14,83,86,12,7,82,71,77,75,76,80,78,70,85,80,84,68,L. Biglia,54,72,83,62,50,55,74,84,12,70,7,31,77
187,49,81,82,74,72,11,78,77,14,10,85,80,77,53,75,84,62,83,79,74,66,87,Juanfran,59,66,83,68,54,68,83,78,15,76,7,32,68
188,14,14,79,66,53,77,36,28,84,76,42,10,11,11,48,13,47,14,23,62,23,52,Diego López,10,21,83,68,12,11,11,16,83,34,80,35,22
189,72,52,82,59,86,6,64,86,9,5,68,86,85,78,79,64,91,58,87,88,83,63,Santi Cazorla,58,80,83,70,75,79,85,65,7,68,15,32,77
190,51,82,83,74,68,6,88,79,10,8,76,63,58,55,72,83,78,81,80,86,75,64,J. Mascherano,68,60,83,75,42,51,63,88,5,67,5,33,76
191,80,37,77,57,88,9,55,84,5,13,62,88,82,84,77,41,85,32,85,83,86,69,W. Sneijder,32,76,83,30,72,74,86,45,11,70,12,33,86
192,75,20,80,62,80,5,62,81,10,13,74,86,87,83,92,22,77,15,86,79,79,78,Nani,46,72,83,39,75,77,82,31,6,84,6,30,85
193,74,82,80,83,72,10,84,82,7,13,78,62,64,74,68,84,72,75,78,84,82,68,D. De Rossi,81,75,83,78,50,55,57,87,10,69,9,33,81
194,11,24,82,72,65,80,32,19,83,82,34,11,10,15,50,22,60,12,23,60,22,63,José Reina,13,24,83,73,14,13,11,22,82,50,82,34,24
195,80,13,78,54,80,12,62,79,14,10,69,92,89,83,91,17,84,10,87,79,75,82,Quaresma,41,74,83,63,70,75,88,24,5,85,15,33,83
196,68,74,82,92,85,13,78,84,14,6,73,82,78,80,58,77,56,68,82,83,81,64,Y. Touré,72,89,83,63,82,80,67,60,12,61,8,34,86
197,14,13,77,70,65,86,23,21,74,58,43,25,25,13,62,11,46,11,23,70,22,57,Casillas,25,24,83,77,12,16,13,22,80,59,85,36,28
198,8,16,74,72,50,88,30,34,78,72,34,12,24,18,64,14,38,12,28,68,24,54,G. Donnarumma,12,24,82,72,12,14,12,26,78,46,88,18,24
199,64,35,79,70,69,8,58,75,12,9,80,82,87,77,89,32,82,26,84,76,64,94,L. Sané,72,63,82,66,78,82,76,32,9,93,14,21,78
200,36,82,78,82,75,11,85,80,15,11,86,49,75,51,66,84,62,80,78,74,78,72,T. Bakayoko,72,45,82,78,39,60,54,81,14,75,10,22,72
201,62,71,82,81,79,7,81,85,10,14,86,66,77,78,77,78,73,72,80,74,82,69,C. Tolisso,82,70,82,89,75,79,67,76,9,79,14,22,82
202,79,24,84,85,72,10,86,73,9,6,87,73,74,71,64,48,55,34,75,79,61,72,I. Slimani,91,74,82,87,80,85,58,54,15,66,11,29,78
203,74,30,76,77,78,15,69,80,9,8,67,80,86,81,84,33,91,24,86,85,72,80,N. Fekir,49,72,82,69,78,79,73,28,14,79,15,23,84
204,47,69,77,72,84,14,73,87,13,9,79,77,79,76,83,75,86,73,84,83,84,77,J. Seri,60,67,82,76,69,77,72,74,10,84,12,25,78
205,68,28,76,76,73,12,54,76,8,13,73,70,87,74,82,29,77,17,89,79,64,92,K. Baldé Diao,58,58,82,66,79,78,75,31,8,93,15,22,78
206,24,80,81,91,61,11,70,74,8,7,60,30,55,25,48,86,39,82,64,70,69,78,J. Tah,80,38,82,71,19,27,35,80,9,64,14,21,44
207,70,32,80,63,78,14,52,80,15,10,83,79,86,82,85,36,79,28,87,83,70,84,F. Bernardeschi,48,72,82,49,73,80,77,34,13,84,12,23,80
208,81,19,84,59,57,9,63,76,9,8,78,62,81,67,79,20,76,17,82,70,55,91,T. Werner,74,68,82,77,86,85,69,37,15,92,9,21,74
209,63,64,79,85,83,12,81,84,9,6,78,82,81,73,67,77,64,65,80,78,83,66,André Gomes,69,55,82,58,68,77,61,76,14,71,8,23,80
210,74,38,81,76,72+2,9,59,75,8,8,79,81+2,88,70,85,39,82,35,84,79+1,58,89,A. Martial,70,81+7,82,80,81,80+1,73,42,15,92,11,21,84
211,68,78,83,68,79,13,84,83,8,15,86,76,80,78,76,78,72,73,82,78,78,85,L. Goretzka,74,60,82,67,71,77,73,82,11,83,9,22,76
212,68,27,81,61,81,10,60,76,13,6,81,75,83,83,87,24,78,25,82,78,69,91,Q. Promes,60,72,82,82,82,79,75,27,7,86,13,25,82
213,54,35,85,57,82,9,65,81,16,9,90,82,82,78,82,49,78,21,83,72,75,79,Lucas Vázquez,52,56,82,67,77,81,85,44,9,83,7,26,77
214,30,77,82,76,79,7,66,85,13,12,80,63,82,70,76,82,68,69,84,80,80,73,Saúl,83,54,82,79,71,79,69,78,10,72,9,22,74
215,40,79,77,78,50,9,84,75,11,14,83,32,57,41,63,84,57,82,64,74,70,70,Felipe,82,47,82,92,39,34,45,83,9,65,7,28,46
216,80,14,80,74,66,12,62,72,12,8,67,72,79,60,76,16,77,12,81,80,50,78,C. Bacca,76,80,82,77,87,87,60,34,5,76,8,30,76
217,79,37,81,78,84,14,80,83,15,13,72,82,88,83,71,40,48,33,89,85,74,66,F. Vázquez,68,67,82,49,77,74,73,54,9,62,7,28,74
218,76,63,68,65,88,9,71,87,5,6,77,78,88,75,77,69,70,52,87,72,82,77,M. Kovačić,42,59,82,63,62,69,73,70,7,85,7,23,79
219,15,11,80,67,45,79,27,23,80,78,31,24,14,12,62,11,43,18,12,29,23,53,Sergio Rico,11,24,82,63,14,11,17,23,82,50,83,23,19
220,63,58,81,63,83,9,68,86,14,12,79,78,81,80,78,73,71,53,84,73,82,73,Manu Trigueros,76,65,82,83,71,77,69,69,7,73,8,25,81
221,34,81,82,83,57,14,89,70,15,10,65,34,59,40,63,84,50,82,68,73,65,75,A. Rüdiger,78,40,82,74,27,33,68,79,12,73,8,24,70
222,67,31,83,62,78,8,56,81,11,14,71,80,86,81,81,29,71,29,83,80,75,77,F. Thauvin,69,57,82,64,74,80,82,43,10,88,9,24,82
223,27,84,78,77,41,14,83,67,13,14,60,34,47,31,60,82,54,85,66,75,69,65,S. Savić,81,37,82,85,34,29,35,84,13,60,12,26,43
224,37,84,75,78,46,12,86,74,16,11,72,72,53,74,67,81,64,85,70,72,77,72,Iñigo Martínez,78,39,82,89,42,48,51,82,13,70,11,26,81
225,34,80,79,69,75,15,92,89,8,7,92,46,72,54,77,79,89,72,82,79,80,78,Roque Mesa,32,42,82,77,67,67,67,81,11,76,9,28,63
226,87,78,79,68,75,9,79,82,8,10,90,73,79,82,87,79,84,73,84,79,75,84,A. Florenzi,70,76,82,74,76,82,77,77,11,86,10,26,82
227,82,62,84,74,78,12,76,83,6,13,92,62,72,78,67,74,64,59,81,80,75,73,D. Klaassen,74,75,82,74,82,84,63,68,16,73,10,24,78
228,72,33,81,68,77,10,59,80,12,7,73,70,87,78,86,30,78,28,82,77,59,93,K. Bellarabi,48,57,82,75,75,78,76,38,11,91,10,27,85
229,59,54,79,64,75,15,34,81,12,12,75,64,85,70,91,58,92,48,84,74,67,92,R. Sterling,38,63,82,60,73,81,73,26,15,94,9,22,68
230,72,18,78,50,82,15,23,83,15,9,77,84,87,82,86,23,86,19,89,76,75,80,Suso,50,72,82,50,70,76,81,20,8,84,9,23,78
231,68,22,78,59,74,12,40,79,16,14,78,84,89,65,93,30,79,20,87,76,62,93,Deulofeu,40,78,82,72,70,78,76,25,11,93,11,23,72
232,52,83,76,87,66,11,90,76,14,6,80,54,66,72,56,82,40,79,70,77,77,74,E. Dier,83,70,82,77,52,53,67,80,13,70,9,23,83
233,49,80,77,82,57,7,92,72,8,12,79,67,67,63,72,82,64,79,68,74,73,71,M. Rojo,82,64,82,85,50,57,75,80,15,70,10,27,79
234,70,51,75,56,73,9,67,77,10,14,68,69,88,71,94,43,87,39,82,79,74,92,Lucas,50,75,82,71,72,78,75,50,7,95,14,24,79
235,73,23,81,62,78,11,60,78,13,13,80,81,85,86,79,19,77,17,82,78,64,86,H. Son,65,71,82,65,83,83,75,29,6,87,10,24,83
236,39,85,83,84,59,11,73,70,9,9,69,62,57,60,33,86,35,86,67,83,75,60,F. Acerbi,77,72,82,68,37,20,25,84,13,65,11,29,75
237,50,68,83,76,82,7,92,85,8,11,78,68,70,85,53,73,61,71,80,74,86,51,G. Xhaka,62,59,82,39,49,77,66,77,7,48,13,24,88
238,57,58,79,67,87,16,56,85,16,9,78,80,88,79,89,67,84,29,83,80,76,76,Jonathan Viera,41,74,82,69,78,79,75,69,14,86,9,27,70
239,77,52,82,59,86,15,68,82,14,9,90,83,82,78,87,64,84,62,82,85,81,76,Pizzi,45,76,82,67,77,85,77,68,9,83,15,27,74
240,80,30,81,87,63,15,65,79,14,16,67,68,79,76,60,32,50,29,80,73,48,68,Willian José,84,80,82,72,84,85,54,35,15,65,8,25,83
241,11,14,81,69,41,82,32,30,82,64,39,12,19,13,45,18,43,10,17,52,25,51,O. Baumann,16,22,82,73,11,10,14,21,81,47,84,27,21
242,61,82,80,76,72,14,89,78,7,9,84,35,63,59,78,84,92,78,74,78,76,74,G. Medel,68,62,82,92,31,58,55,86,6,74,6,29,65
243,39,85,77,85,56,12,82,75,8,6,74,67,53,38,56,84,58,83,71,72,70,61,Víctor Ruíz,77,46,82,78,37,39,54,83,6,54,14,28,59
244,76,48,80,62,79,13,64,80,12,12,74,82,85,81,88,41,92,40,83,79,76,79,X. Shaqiri,37,65,82,63,72,78,74,65,11,87,11,25,85
245,68,68,76,57,72,5,70,77,5,13,75,76,90,80,91,60,83,60,83,76,69,92,J. Cuadrado,58,65,82,75,67,78,78,62,6,90,9,29,84
246,81,32,85,74,62,6,77,70,8,15,71,70,77,76,77,33,63,31,79,81,49,85,C. Immobile,75,76,82,77,86,86,55,40,12,77,6,27,86
247,73,30,76,63,78,13,55,78,15,9,74,79,85,84,91,31,90,28,83,73,71,88,Douglas Costa,51,77,82,61,71,77,76,32,12,96,5,26,86
248,45,86,76,71,64,10,76,77,11,13,87,64,76,69,83,83,76,81,76,75,67,83,N. Clyne,67,46,82,69,54,72,79,79,15,82,7,26,74
249,66,75,75,88,74,14,78,81,11,6,79,66,67,64,54,84,36,85,80,73,82,51,Iborra,81,72,82,74,72,82,53,85,15,49,8,29,85
250,12,10,79,73,45,80,30,25,78,79,45,14,10,13,42,14,37,10,24,48,12,52,K. Trapp,11,17,82,75,13,12,13,22,84,45,84,26,22
251,60,79,84,93,67,6,90,78,14,10,88,62,74,63,71,86,66,79,76,76,70,68,V. Wanyama,73,65,82,81,63,65,63,84,13,60,16,26,79
252,82,40,79,62,79,7,56,77,7,11,70,52,87,83,89,53,83,38,85,74,75,91,Taison,56,72,82,62,76,74,73,49,15,93,13,29,83
253,68,42,77,62,79,6,58,81,13,13,78,80,87,78,92,49,84,45,88,84,73,82,Marlos,53,74,82,68,76,77,76,51,8,85,9,29,76
254,86,57,84,70,83,7,74,83,10,13,82,79,78,86,71,65,78,63,83,83,69,69,L. Stindl,64,80,82,73,84,86,76,70,11,74,12,28,84
255,74,20,68,85,70,2,70,75,2,2,66,78,81,74,70,22,50,16,85,79,55,82,M. Balotelli,66,92,82,75,84,76,68,30,4,77,2,26,88
256,79,67,81,69,80,6,73,84,11,5,89,70,81,74,76,70,75,60,82,81,80,68,A. Ramsey,58,75,82,67,72,82,75,69,10,67,8,26,81
257,14,12,81,65,48,83,40,32,77,74,45,16,11,14,55,13,51,11,22,65,36,47,W. Szczęsny,16,18,82,71,12,14,12,15,78,51,87,27,15
258,75,55,78,67,84,13,57,84,8,10,86,87,79,84,72,56,61,55,84,81,78,66,G. Sigurðsson,60,80,82,70,81,80,86,37,15,65,12,27,82
259,73,25,83,49,78,13,46,77,16,12,76,83,91,74,93,36,87,24,85,86,70,75,Y. Brahimi,46,75,82,72,74,76,77,38,7,86,7,27,69
260,79,30,75,84,81,14,81,79,15,10,79,79,84,71,72,60,57,49,85,77,74,78,M. Arnautović,71,77,82,68,73,80,83,53,10,76,15,28,78
261,72,76,79,76,82,7,80,85,13,7,93,80,74,71,73,80,71,73,80,78,83,71,J. Henderson,65,64,82,81,67,76,81,79,9,73,13,27,75
262,80,34,85,69,84,12,63,83,7,5,76,80,82,80,75,38,76,32,86,86,80,69,M. Kruse,63,89,82,66,86,85,81,41,13,74,9,29,81
263,14,24,78,66,47,80,18,22,83,70,33,11,15,18,45,15,49,13,23,22,36,34,O. Karnezis,24,21,82,64,16,10,19,23,80,44,84,31,22
264,53,77,78,83,63,14,91,78,12,13,88,43,68,62,56,84,56,79,71,75,74,54,L. Fejsa,73,56,82,73,49,50,50,87,11,52,14,28,73
265,10,16,78,68,58,81,32,44,75,75,45,14,25,10,68,16,62,17,23,63,47,62,F. Muslera,12,24,82,84,10,13,15,23,83,60,85,31,25
266,38,82,77,84,60,15,81,70,9,12,80,69,65,53,57,83,46,83,73,78,72,65,V. Ćorluka,83,49,82,86,47,45,68,77,14,49,6,31,64
267,73,64,82,71,78,16,64,83,6,14,87,76,85,71,82,69,80,60,84,79,74,82,G. Wijnaldum,72,74,82,82,74,82,67,70,12,79,6,26,78
268,35,79,82,90,47,8,84,64,9,12,69,46,48,26,29,84,32,85,72,83,62,30,F. Fazio,89,33,82,40,41,32,44,83,11,31,14,30,63
269,82,20,82,90,75,12,76,77,15,11,74,70,72,74,59,37,52,26,82,78,56,55,O. Giroud,90,81,82,82,83,83,64,41,6,51,5,30,85
270,48,82-1,76,85,57,15,86,71,9,13,78,70,58,62,57,82-1,47,84-1,66,81,74,61,B. Ivanović,85-1,58,82,83,57,61,72,79,11,63,13,33,73
271,79,25,83,53,72,14,59,70,12,9,68,67,76,69,81,29,83,22,79,81,55,75,J. Hernández,82,76,82,82,87,87,62,26,12,84,11,29,76
272,61,65,80,70,84,16,79,85,10,14,79,83,73,81,71,76,74,59,80,73,86,52,Beñat,47,69,82,59,69,78,81,70,6,65,13,30,87
273,57,82,82,76,76,12,78,79,6,7,87,49,72,71,65,85,63,76,75,83,74,69,L. Bender,78,52,82,77,59,69,69,87,12,66,7,28,74
274,67,71,81,79,78,5,78,83,7,7,85,69,83,74,82,73,60,69,85,86,78,74,A. Witsel,77,81,82,72,71,75,69,80,10,67,7,28,78
275,11,19,77,70,69,80,40,56,80,87,44,25,22,17,64,18,64,11,41,60,54,54,C. Bravo,18,23,82,81,13,15,12,23,77,58,81,34,22
276,12,12,78,80,31,81,42,26,81,73,36,17,16,12,53,11,41,13,24,62,32,58,A. Begović,12,40,82,38,12,11,14,21,79,52,82,30,28
277,60,84,82,82,59,14,71,72,10,14,62,52,60,81,50,85,36,80,68,84,70,70,Naldo,91,60,82,41,57,53,45,83,8,67,14,34,92
278,75,12,82,71,74,7,60,74,15,9,68,62,80,80,75,24,64,15,81,81,62,78,D. Sturridge,73,75,82,72,83,84,62,22,5,74,13,27,83
279,64,85,82,74,73,10,87,76,11,8,81,64,79,69,73,84,76,82,76,73,66,81,D. Rose,62,57,82,75,57,68,81,81,13,80,13,26,72
280,84,14,77,68,80,8,57,81,14,8,68,80,82,80,86,22,79,12,81,79,63,81,C. Vela,64,72,82,69,81,81,80,37,13,87,10,28,73
281,13,12,77,58,60,81,18,36,84,79,29,14,18,18,35,10,32,19,22,64,37,33,E. Viviano,13,21,82,66,17,10,12,10,78,30,83,31,21
282,65,81,84,65,83,14,64,84,8,13,78,80,80,78,83,70,83,72,82,83,83,69,G. Castro,52,58,82,73,69,76,82,78,10,73,15,30,77
283,72,44,77,63,81,1,33,84,1,1,75,77,83,80,85,37,90,35,85,82,76,78,S. Nasri,42,77,82,50,76,79,79,37,1,78,1,30,74
284,34,80,80,86,53,7,83,71,10,16,70,34,57,40,58,84,59,80,66,73,74,67,A. Williams,78,45,82,82,37,28,32,82,7,62,10,32,64
285,13,13,79,61,55,86,37,37,78,77,31,13,15,11,52,15,36,10,17,63,28,43,S. Mandanda,13,11,82,74,13,11,14,23,77,53,85,32,24
286,63,79,83,64,76,8,74,81,15,10,81,81,78,75,74,81,84,81,80,81,74,68,L. Baines,74,90,82,71,63,73,86,80,13,73,12,32,84
287,19,19,75,51,46,82,11,31,83,72,31,15,10,19,57,17,40,12,23,50,27,34,A. Consigli,10,21,82,80,10,10,10,15,81,48,84,30,24
288,76,68,75,64,80,13,74,84,15,15,84,82,81,80,79,72,84,68,82,86,82,65,João Moutinho,70,70,82,79,74,73,77,72,13,73,13,30,76
289,12,14,77,65,44,82,22,35,80,78,28,12,13,15,38,11,45,16,12,53,33,53,B. Costil,15,15,82,49,14,12,11,22,82,49,84,29,22
290,31,83,80,82,49,8,79,71,6,5,62,53,54,53,53,85,56,85,67,73,65,57,Raúl Albiol,77,37,82,77,27,30,38,83,9,57,8,31,65
291,19,13,77,61,42,83,28,32,78,75,28,17,23,19,50,14,32,14,20,68,35,60,J. Hart,10,48,82,72,14,14,14,25,81,59,83,30,65
292,78,20,81,86,62,8,72,69,8,9,69,68,74,78,63,24,53,20,75,85,50,75,M. Gómez,83,74,82,76,84,84,62,20,7,68,14,31,82
293,75,31,84,63,83,12,66,84,10,5,74,80,87,78,84,42,83,29,87,79,77,68,Raffael,63,72,82,71,81,82,73,53,13,77,14,32,77
294,80,65,80,70,83,11,80,83,7,11,69,81,85,76,82,63,76,54,86,83,80,68,A. Turan,70,73,82,78,71,81,82,61,12,75,11,30,73
295,74,77,82,75,75,12,86,82,11,5,80,70,77,78,77,83,79,72,78,73,79,73,Fernandinho,55,61,82,72,69,68,68,85,13,73,7,32,83
296,79,38,83,66,75,8,67,76,9,9,76,83,83,79,75,28,75,22,85,83,67,67,David Villa,67,88,82,67,86,86,71,29,11,72,9,35,81
297,62,82,82,72,62,4,82,77,3,2,83,68,76,70,77,82,79,78,75,80,71,78,S. Lichtsteiner,72,64,82,75,45,66,82,82,3,76,2,33,74
298,16,13,73,70,37,78,34,34,81,72,31,10,11,18,35,11,45,13,23,55,34,46,R. Jarstein,16,13,82,59,13,15,18,19,87,40,85,32,21
299,67,19,82,63,75,13,56,75,8,6,84,76,87,73,93,17,92,20,85,84,66,85,Gabriel Jesus,66,78,81,75,83,83,66,32,6,89,15,20,78
300,42,78,82,59,62,16,77,74,12,10,90,61,80,60,88,77,83,76,78,75,65,92,Nélson Semedo,58,38,81,80,50,73,75,80,14,91,12,23,74
301,74,36,82,48,78,12,57,75,9,7,87,84,85,74,94,46,94,43,83,84,56,94,Gelson Martins,51,66,81,65,66,77,79,43,6,95,9,22,72
302,69+3,17,79+2,63,79,8,51,79+2,14,15,74,77+2,84+1,80+3,93,28,84,16,83+2,76,70+3,80,Malcom,57,66,81,58,74,76,79+2,26,7,86,9,20,81+1
303,52,76,84,63,79,6,64,89,14,16,82,58,73,51,77,82,65,67,81,80,83,67,J. Weigl,63,50,81,64,47,55,58,86,11,74,7,21,50
304,28,85,74,86,44,9,85,65,7,10,79,22,54,44,62,82,55,81,64,72,61,76,D. Sánchez,81,44,81,74,40,34,36,76,6,65,15,21,74
305,78,26,81,68,66,8,73,79,14,14,76,68,86,78,79,20,77,20,84,77,53,69,A. Kramarić,69,84,81,69,82,84,70,21,7,78,15,26,82
306,65,70,77,62,81,8,68,83,8,15,83,79,81,79,74,72,74,64,84,78,81,74,M. Brozović,62,69,81,68,69,76,72,72,11,72,8,24,78
307,64,31,78,84,75,14,66,79,15,14,77,49,82,76,78,38,43,28,81,71,66,94,Williams,67,64,81,84,78,76,78,21,10,92,13,23,85
308,52,75,72,74,74,6,88,86,14,14,88,61,66,58,67,79,72,68,81,71,81,40,Dani García,46,58,81,65,51,60,55,82,6,57,11,27,74
309,25,84,80,70+1,60,10,73,76,12,8,68+2,32,68+3,20,60+6,88,62,83,72,74+2,72+2,73+7,A. Christensen,79,36,81,74,36,32,49,81,6,70+9,8,21,31
310,61,79,83,65,79,8,74,85,15,7,85,81,77,67,83,78,83,77,83,78,80,65,J. Kimmich,69,44,81,79,66,76,88,79,15,76,15,22,75
311,60,28,79,57,69,11,64,74,13,8,79,75,86,67,93,39,90,21,83,73,70,92,Bruma,52,71,81,78,70,75,76,38,12,94,8,22,81
312,78,30,75,65,77,5,80,75,6,5,80,72,84,83,87,30,73,22,86,74,75,85,D. Berardi,62,80,81,66,77,81,76,26,5,85,6,22,83
313,70,76,79,76,80,6,76,83,16,16,79,75,81,72,83,72-5,69,73,80,77,82,75,M. Sanson,69,68,81,75,75,74,79,80,9,77,9,22,79
314,69,69,76,78,81,9,74,84,12,9,80,67,79,79,75,77,50,66,82,81,81,68,A. Rabiot,75,68,81,72,66,74,69,77,7,72,15,22,80
315,76,77,81,54,79,12,69,83,6,8,77,84,83,83,88,70,86,74,83,75,74,72,R. Guerreiro,61,44,81,64,72,76,85,85,11,83,8,23,81
316,73,51,86,68,72,15,92,66,14,7,88,59,76,67,78,52,77,48,76,79,48,91,J. Vardy,64,76,81,74,83,84,63,49,15,91,11,30,85
317,77,36,82,59,88,11,66,86,7,11,77,90,79,75,77,54,60,44,80,78,82,77,H. Ziyech,53,74,81,42,70,75,86,66,8,74,14,24,80
318,40,80,76,88,56,16,68,74,7,8,79,53,66,46,63,82,64,84,71,75,71,72,M. Keane,84,48,81,83,50,29,60,81,14,73,11,24,58
319,71,70,81,58,83,14,78,85,7,13,83,75,77,62,82,75,73,63,84,75,84,75,Jorginho,56,84,81,61,57,72,70,78,14,74,8,25,71
320,41,81,78,62,63,8,72,75,14,14,87,63,76,43,84,77,77,75,79,72,59,94,Héctor Bellerín,60,62,81,65,52,67,76,78,13,96,12,22,52
321,12,11,73,63,31,81,32,36,83,72,35,12,21,13,48,13,35,16,26,59,40,43,J. Butland,12,42,81,61,16,16,11,27,78,38,85,24,29
322,84,40,78,86,66,7,85,65,13,9,76,68,76,70,77,35,69,28,80,68,45,79,S. Zaza,81,80,81,89,82,83,52,34,7,79,9,26,83
323,79,79,79,85,71,8,73,79,13,15,92,69,81,76,63,82,49,80,80,78,74,80,T. Meunier,72,65,81,72,72,78,81,74,6,72,9,25,77
324,68,58,74,53,78,12,67,78,10,9,78,71,87,84,90,60,88,38,86,82,74,91,Felipe Anderson,44,53,81,44,71,70,79,69,5,94,7,24,84
325,76,66,76,66,80,11,44,86,6,15,73,75,87,82,80,74,81,47,84,76,75,74,Rafinha,55,67,81,73,74,77,72,68,13,74,7,24,79
326,38,83,72,78,53,12,74,77,7,10,79,55,55,28,60,82,68,81,74,73,61,80,Nacho Fernández,80,45,81,81,32,37,70,81,15,72,7,27,54
327,19,11,78,67,60,79,25,47,83,74,40,10,12,15,48,12,50,18,32,56,33,50,J. Cillessen,12,21,81,71,10,11,17,25,81,54,77,28,35
328,46,81,78,75,80,14,64,85,16,11,78,70,74,66,69,82,74,80,80,72,77,78,Sergi Roberto,62,57,81,52,64,69,81,81,15,76,10,25,65
329,76,26,80,57,76,6,55,77,13,9,76,80,85,69,91,21,86,28,83,82,68,83,W. Ben Yedder,74,74,81,85,84,83,73,44,7,84,7,26,78
330,78,26,81,73,76,14,67,77,8,8,73,83,81,82,74,24,75,24,82,76,70,81,Lucas Pérez,68,79,81,65,83,80,74,38,10,80,10,28,83
331,61,52,77,82,81,9,73,84,14,12,74,68,85,79,70,58,58,56,87,80,78,77,R. Barkley,65,65,81,63,69,71,65,45,6,77,10,23,80
332,78,21,81,79,73,6,62,75,13,6,72,68,80,68,80,29,69,30,82,73,66,88,C. Bakambu,71,72,81,78,81,82,74,39,14,86,6,26,84
333,59,34,73,73,74,15,68,72,10,15,78,54,88,62,89,32,79,36,86,76,65,90,W. Zaha,43,66,81,50,74,74,79,23,11,89,10,24,75
334,43,84,81,68,75,10,79,79,15,13,66,56,70,62,73,78,71,82,78,76,78,77,Bartra,82,52,81,86,43,61,55,86,12,78,8,26,64
335,50,82,81,81,71,7,83,76,10,15,87,69,76,58,76,80,78,77,77,75,72,84,S. Aurier,75,66,81,93,65,74,80,76,16,84,9,24,78
336,55,85,74,93,50,16,82,73,13,15,79,47,65,30,33,84,31,76,63,74,73,64,S. Coates,80,42,81,62,32,49,17,80,16,50,13,26,62
337,40,72,77,91,71,15,87,79,14,8,77,46,63,70,59,82,52,75,75,83,83,68,G. Krychowiak,83,78,81,75,42,52,59,81,6,62,7,27,81
338,58,56,82,47,82,13,64,84,11,7,88,76,84,72,91,68,81,45,82,83,78,75,K. Kampl,34,64,81,67,65,76,64,74,6,86,16,26,70
339,42,85,75,86,56,14,87,68,14,13,70,26,63,34,53,83-1,43,78,67,70-1,66,55,D. Lovren,77,52,81,82,33,21,59,82,10,57,7,27,63
340,74,23,78,77,79,9,67,83,5,6,82,80,86,82,76,21,69,36,84,71,76,81,A. Yarmolenko,69,69,81,68,78,78,82,54,5,81,14,27,77
341,69,52,79,63,79,15,75,79,16,11,79,78,86,81,87,54,77,49,83,72,79,73,Y. Belhanda,67,80,81,74,75,73,79,66,6,77,16,27,78
342,52,84,80,75,69,12,77,78,13,14,81,66,77,62,79,81,55,82,76,76,74,88,Mário Fernandes,73,53,81,83,58,76,76,77,13,79,12,26,72
343,67,81,82,70,74,14,75,78,13,14,75,82,76,72,73,79,72,76,78,81,79,74,R. Rodríguez,64,83,81,73,59,68,87,81,14,73,11,24,78
